id,purpose,go_with,weather,time,viettel_no_0,viettel_no_1,viettel_no_2,to_hanoi,to_other,score,direction
16581,Travel,F&r?ie?n?d(s),Sunny,18:00,1,1,0,0,1,16,0
6569,Travel,  ~Frie%nd(s),Sun?ny,11AM ,1,0,0,0,1,14,0
7639,Visit,%!%Alone,Sun~ny,17:00,1,0,0,0,1,16,0
14032,Visit,!!A!&lone,!Sun~ny,21:00,1,1,0,1,0,0,1
15041,Work,%&~~Alone,Sunny,6 AM,1,0,0,1,0,0,1
5584,Work,~Al~~one,S~u?!nny,7:00,1,1,0,1,0,11,1
3953,Work,A%!? lone,S?unny,6  AM  ,1,1,1,0,1,0,0
18329,Work,Al% ~one,Sunny,6:00,1,0,0,1,0,0,1
18421,Travel,Fri~en~d (s),S!unny,16:00,1,1,0,0,1,28,0
19684,Travel,?Alone,Sunny,14:00,1,1,0,0,1,18,0
8283,Visit,Alon!e,?&S~unny,5 PM ,1,0,0,1,0,0,1
13046,Visit,A&lone,S~u~~nny,19:00,1,0,0,1,0,0,1
19751,Travel, Fri~en%d(s),Su??!nny,8:00,1,1,0,0,1,0,0
5522,Travel,?Friend(s),Sunny,11:00,1,1,0,0,1,0,0
14610,Travel,F~&riend(s),Sunny,17:00,1,1,0,0,1,29,0
19100,Travel,Friend(~s),&%S%&unny,12 AM  ,1,0,0,0,1,0,0
10807,Travel,Alone,Sun~ny,2 PM ,1,1,0,0,1,0,0
12006,Visit,Alone,~S!?unny,17:00,1,0,0,1,0,0,1
2543,Visit,Alon!e,~!~!Sunny,16:00,1,0,0,0,1,0,0
13312,Visit,A~%!!lone,S?&u%nny,10  PM,1,1,1,0,1,0,0
4806,Visit,Alone,~&?Sunny,15:00,1,0,0,1,0,18,1
1777,Visit,Alone,~Sunny,8  PM  ,1,0,0,1,0,0,1
19218,Visit,Alone,!~%!Sunny,7PM ,1,0,0,1,0,0,1
5556,Work,A~%&%lone,Sunny,7:00,1,0,0,1,0,0,1
9088,Work,?A&lone,%Sunny,7:00,1,1,0,1,0,0,1
18377,Work,A~%!&lone,S!unny,7 AM ,1,1,1,0,1,15,0
10911,Work,&Alo%ne,S&un&ny,7  AM ,1,1,1,0,1,23,0
2813,Work,Alone,S~unny,6:00,1,0,0,1,0,0,1
16231,Work,Al?one,&!?&Sunny,6AM,1,1,0,0,1,0,0
17538,Travel, A~~lone,S&?%%unny,10:00,1,0,0,0,1,24,0
1937,Travel,&Fri&en&d(s),!?!S%unny,8:00,1,1,0,0,1,25,0
9614,Travel,Fr&%ie?~nd(s),Sun%ny,12:00,1,1,0,0,1,0,0
18435,Travel,Friend(s),!%Su!nny,17:00,1,1,0,0,1,0,0
19462,Travel,Frien~&&d(s),S?unny,11:00,1,0,0,0,1,21,0
19334,Travel,Family,Su?nny,10 AM,1,0,0,0,1,23,0
4331,Travel,Fam&%ily,S?u~nny,8 AM,1,1,0,0,1,0,0
12539,Travel,%F!am ily,Sunny,2  PM,1,0,0,0,1,0,0
13715,Travel,F%amily,&S??unny,17:00,1,0,0,0,1,20,0
13025,Travel,Family,S?un!ny,18:00,1,1,0,0,1,23,0
6008,Visit,Alone,!~&~Sunny,18:00,1,0,0,1,0,0,1
15099,Visit,A? lone,S?&!?unny,17:00,1,0,0,0,1,0,0
1442,Visit,Alone,Sunny,15:00,1,0,0,1,0,24,1
3943,Work,%A~l%one,S&?&unny,6 AM ,1,0,0,1,0,0,1
5691,Work,&%A %lone,Sunn%y,7:00,1,1,0,1,0,0,1
7368,Work,Alone,S?!u!nny,6:00,1,1,1,0,1,21,0
14557,Work,A&lone,Sunny,7:00,1,0,0,1,0,21,1
10421,Travel,&Alone,Sunn!y,9:00,1,0,0,0,1,0,0
12180,Travel,Fr&!iend~(s),!?S%~unny,9:00,1,1,0,0,1,5,0
3524,Travel,F! &rien&d(s),!Su%%nny,13:00,1,1,0,0,1,0,0
11747,Travel,Friend(s),Sun?ny,17:00,1,1,0,0,1,8,0
11642,Travel,Friend(s),&~S?&unny,12:00,1,0,0,0,1,0,0
4005,Travel,Alone,?%?S?unny,2PM,1,1,0,0,1,0,0
16638,Visit, Alo%ne,Sunny,18:00,1,0,0,1,0,0,1
15291,Visit,Alone,?~Sunny,22:00,1,1,1,0,1,0,0
17490,Visit,?&&Alone,S%~?~unny,15:00,1,0,0,1,0,0,1
10466,Visit,Alone,S!unny,21:00,1,0,0,1,0,8,1
17507,Work,Al %one,Sunny,6  AM ,1,1,1,0,1,9,0
18499,Work,&&A!~lone,S%u~nny,7AM  ,1,1,1,0,1,0,0
4003,Work,&A&lone,Sunn%y,6  AM  ,1,0,0,1,0,0,1
9075,Work,Alone,Sunn%y,6:00,1,1,0,0,1,6,0
13861,Travel,F!!ri%e?nd(s),Sunny,8:00,1,1,0,0,1,6,0
17755,Travel,F ri~~en?d(s),~S%%unny,12:00,1,1,0,0,1,4,0
1933,Travel,F rie~n?d(s),Su~?~nny,16:00,1,1,0,0,1,0,0
7323,Travel,Fr&%iend(s),!&?!Sunny,14:00,1,0,0,0,1,0,0
6138,Travel,Fa !?mily,%!%S%unny,9AM ,1,1,0,0,1,0,0
6264,Travel,% F%a mily,Sun%ny,12  AM ,1,0,0,0,1,5,0
16857,Travel,~F!amily,Sun%ny,11:00,1,1,0,0,1,5,0
7438,Travel,~F!&amily,&&S!unny,17:00,1,1,0,0,1,0,0
4443,Visit,!A!?lone,S!~~?unny,6PM ,1,0,0,1,0,7,1
8117,Visit,Alone,Sunny,4  PM  ,1,0,0,0,1,0,0
10102,Visit,Alon?e,?S&u?nny,17:00,1,1,1,0,1,0,0
15483,Visit,Alone,%S%u!nny,7 PM  ,1,0,0,1,0,0,1
1001,Work, &A ~lone,&S%u%nny,7AM,1,0,0,1,0,8,1
11625,Work,Al&one,S~u%nny,7  AM  ,1,1,1,0,1,0,0
13652,Work,Alone,Su!~nny,6 AM,1,0,0,1,0,0,1
17625,Work,&!Al!one,!??S&unny,6  AM ,1,1,0,0,1,0,0
2819,Visit,A l!one,Sunn%y,4 PM,1,0,0,1,0,13,1
13034,Visit,Al~&!one,Sunn~y,9  PM,1,0,0,1,0,0,1
14450,Work,?~Al%one,Su%?nny,6:00,1,0,0,1,0,0,1
18394,Travel,&Alone,S?!%?unny,9AM ,1,0,0,0,1,0,0
2331,Travel,%F?!!riend(s),S&??unny,11:00,1,1,0,0,1,0,0
2207,Travel,Friend(s),Sunny,6  PM ,1,1,0,0,1,16,0
14900,Travel,~&Fa!?mily,%S%!unny,10AM ,1,0,0,0,1,0,0
1885,Travel,? ?%Family,Sunn!y,15:00,1,0,0,0,1,0,0
9226,Travel,Family,%?&S~unny,15:00,1,1,0,0,1,19,0
14230,Visit,Alone,S%un?ny,5  PM  ,1,0,0,1,0,0,1
16705,Work,?~A lone,~Sunny,6 AM  ,1,1,1,0,1,0,0
5102,Work,?&%A!lone,&?Sunny,6AM,1,0,0,1,0,16,1
1267,Travel,Friend(s),S!u~nny,17:00,1,1,0,0,1,10,0
9783,Travel,?F%r?ie&nd(s),Sun?ny,2  PM ,1,0,0,0,1,0,0
1845,Travel,Family,S!u?nny,10:00,1,1,0,0,1,7,0
19776,Travel,Family,Sun!?ny,16:00,1,1,0,0,1,0,0
17596,Visit,&Alone,Su~nny,5 PM ,1,0,0,1,0,0,1
17792,Visit,Al~one,&S&?&unny,18:00,1,0,0,0,1,0,0
19757,Visit,?Alo ne,~!&Sunny,17:00,1,0,0,1,0,0,1
12570,Visit,Alone,&%~!Sunny,21:00,1,0,0,1,0,8,1
18196,Work,~Al~one,~Sunny,6AM,1,0,0,1,0,8,1
1411,Work,~A% lone,Sunny,6:00,1,1,0,1,0,8,1
17292,Travel,Fr!i%end(s),!~&&Sunny,10:00,1,1,0,0,1,0,0
17624,Travel,Friend(s),?S!!&unny,2PM,1,0,0,0,1,0,0
18144,Visit,Alo~ne,Sunn!y,17:00,1,0,0,1,0,24,1
17803,Visit,Alo!ne,Sunny,5 PM  ,1,0,0,0,1,24,0
12607,Visit,A lone,~%Su?nny,20:00,1,1,1,0,1,25,0
10880,Visit,Alone,!%!%Sunny,18:00,1,0,0,1,0,0,1
2507,Visit,Al~one,S&un&ny,10  PM ,1,0,0,1,0,20,1
2759,Visit,Alone,S%~~!unny,7  PM,1,1,0,1,0,0,1
13400,Work,A!lo!ne,S%~%!unny,6:00,1,0,0,1,0,0,1
8042,Work,Alon?e,Sunn&y,6 AM,1,1,1,0,1,21,0
4912,Work,Alon%e,~Su?&nny,7  AM  ,1,1,1,0,1,0,0
1724,Travel,Friend(s),Sunny,11:00,1,1,0,0,1,0,0
6752,Travel,~Frie nd(s),&Sunny,6PM  ,1,1,0,0,1,0,0
9079,Travel,Fami~ly,&%~~Sunny,5  PM,1,0,0,0,1,16,0
15090,Visit,Al one,S!&unny,20:00,1,0,0,1,0,0,1
10893,Work,Alone,Su?nny,6AM ,1,1,1,0,1,24,0
15336,Work,Alo&ne,&Sun~ny,7:00,1,0,0,1,0,12,1
18974,Travel,Frie!%nd(s),S?un%ny,11:00,1,1,0,0,1,22,0
6592,Travel,F&riend(s),Sun!ny,18:00,1,1,0,0,1,29,0
5527,Travel,Family,!%Su%nny,10:00,1,1,0,0,1,0,0
9801,Visit,!%~%Alone,Su&nny,3 PM  ,1,0,0,1,0,0,1
18568,Visit,A&lo&ne,?Su%nny,22:00,1,0,0,1,0,0,1
5394,Work,Alon%e,S&%u!nny,6 AM ,1,1,1,0,1,0,0
7493,Work,Alone,Sunny,6 AM ,1,0,0,1,0,0,1
13260,Travel,Al?~one,S!unny,8:00,1,0,0,0,1,0,0
10199,Travel,Frie%n&d~(s),?Su%!nny,10:00,1,1,0,0,1,0,0
14282,Travel,~Fr i end(s),Su%nny,11AM,1,1,0,0,1,0,0
4780,Travel,F%rie&n~~d(s),S?u&nny,4  PM,1,1,0,0,1,0,0
11358,Travel,F%rie&?!nd(s),%S?unny,12  AM  ,1,0,0,0,1,0,0
1103,Travel,F%%a! mily,?S~%!unny,10:00,1,1,0,0,1,0,0
2241,Travel,&Fami ly,Sunny,9 AM,1,1,0,0,1,18,0
18461,Travel,!%!Family,!Sunny,2PM,1,0,0,0,1,0,0
8090,Travel,Family,S%u&nny,2  PM  ,1,1,0,0,1,0,0
15511,Travel,Family,%~Su?nny,16:00,1,1,0,0,1,0,0
14779,Visit, Alo%ne,?!?S%unny,16:00,1,0,0,1,0,0,1
16163,Visit,Alo~ne,Sunny,18:00,1,0,0,0,1,0,0
3864,Visit,Alone,!S&?unny,5 PM  ,1,0,0,1,0,0,1
1531,Visit,&A!~ lone,!~~S~unny,16:00,1,1,1,0,1,0,0
13506,Visit,?A~!!lone,S&!u%nny,9  PM,1,0,0,1,0,0,1
19307,Work,Alone,Sunny,7:00,1,1,0,1,0,18,1
15056,Work,!A& lone,%~!S!unny,6:00,1,1,1,0,1,0,0
15840,Work,~ Alone,S%un~ny,7 AM  ,1,0,0,1,0,0,1
7673,Work,~~ A lone,S%u~nny,7AM  ,1,1,0,0,1,17,0
11234,Travel,Frien%d(s),%~Sunny,8:00,1,1,0,0,1,0,0
8346,Travel,Fr?i&~e~nd(s),Su%nny,11  AM ,1,0,0,0,1,0,0
12314,Visit,Alone,Sunny,18:00,1,1,0,0,1,0,0
14908,Visit,Alo?ne,Su!nny,18:00,1,0,0,1,0,30,1
13831,Visit,Alo ne,~S~unny,15:00,1,0,0,0,1,48,0
5228,Visit,!A!?!lone,!&S~unny,16:00,1,1,1,0,1,0,0
3567,Visit,Alone,?!Su?nny,20:00,1,0,0,1,0,0,1
18042,Work,Alo&ne,Sunny,6:00,1,0,0,1,0,0,1
19391,Work,?~A!&lone,~Sun!ny,7  AM,1,1,0,1,0,40,1
5051,Work,Al!one,Sunny,7AM,1,1,0,0,1,0,0
4937,Travel, ~Friend&(s),S%u!nny,1 PM  ,1,1,0,0,1,0,0
15211,Travel,F&riend(s),S!unny,15:00,1,1,0,0,1,0,0
11550,Travel,Fa!mi?ly,S?!u?nny,9:00,1,0,0,0,1,4,0
6434,Travel,F&?!!amily,S!u?!nny,17:00,1,0,0,0,1,0,0
13262,Visit,?A l%one,Sunn%y,17:00,1,0,0,1,0,6,1
19269,Travel,Al?one,Sunny,8:00,1,0,0,0,1,0,0
8225,Travel,Friend(s),S~u&~nny,10:00,1,1,0,0,1,10,0
17161,Travel,?Frie%!n%d(s),!%S&unny,11AM  ,1,1,0,0,1,0,0
3178,Travel,Friend( s),Sun%&ny,3 PM  ,1,1,0,0,1,11,0
4787,Travel,?Friend(s),S%!~unny,11:00,1,0,0,0,1,0,0
15169,Travel,F a!mily,!Sunny,10 AM ,1,0,0,0,1,0,0
6638,Travel,&!?Fa?mily,Sunny,8AM ,1,0,0,0,1,0,0
7903,Travel,Fami%&ly,Sunny,9:00,1,1,0,0,1,0,0
13384,Travel,F%amily,S&unny,11  AM  ,1,0,0,0,1,13,0
10355,Travel,Fam?ily,~Sunny,5PM ,1,0,0,0,1,1,0
13730,Travel,!Fam~?ily,Sunny,3  PM ,1,1,0,0,1,0,0
14154,Visit,Alone,Sunny,15:00,1,0,0,1,0,17,1
12301,Visit, %Al~one,&S~!&unny,18:00,1,0,0,1,0,0,1
5673,Visit,Alo%ne,Sun?ny,9  PM,1,0,0,1,0,0,1
7192,Work,??Al!one,Sun?ny,7:00,1,0,0,1,0,0,1
11622,Work,Alon~e,S~un!ny,7:00,1,1,0,1,0,0,1
1893,Work,A& &~lone,Sunny,7 AM ,1,0,0,1,0,0,1
5914,Work, ?!A?lone,Sunny,7 AM  ,1,1,0,0,1,0,0
11367,Travel,Fr!ie?nd(s),Su!~nny,2 PM,1,1,0,0,1,0,0
7037,Travel,Fr??&i%end(s),Sunny,4  PM ,1,1,0,0,1,0,0
5378,Visit,Alo!ne,!~Sunny,9  PM,1,0,0,1,0,0,1
3290,Work,Alo&ne,Sunny,7:00,1,1,1,0,1,8,0
6928,Work,Alone,Sunny,7:00,1,1,0,0,1,0,0
13346,Travel,Alone,?Sunny,8 AM  ,1,0,0,0,1,0,0
12488,Travel,Friend(s),Su&n%ny,10 AM ,1,1,0,0,1,37,0
18852,Travel,~Fr?iend (s),?Sunny,1  PM ,1,1,0,0,1,0,0
5041,Travel,Frie%nd(s),Sunny,3  PM,1,1,0,0,1,28,0
12113,Travel, Frie?nd?(s),%&!S?unny,11 AM  ,1,0,0,0,1,41,0
3742,Travel,~Al~~one,Su!!nny,13:00,1,1,0,0,1,26,0
16795,Visit,?Alone,Sunny,6PM  ,1,0,0,1,0,30,1
16806,Visit,~~!A%lone,Sunny,16:00,1,0,0,1,0,0,1
12146,Visit,Al&!!one,Sunn&y,9PM  ,1,0,0,1,0,0,1
18079,Visit,~ Alone,Sunny,8 PM  ,1,1,0,1,0,0,1
2996,Work,Al&!one,S~!u~nny,7:00,1,0,0,1,0,0,1
2344,Work,Alon?e,?!S&?unny,7AM ,1,1,0,1,0,40,1
18180,Work,Alone,S?unny,7AM,1,1,1,0,1,28,0
13482,Work,Alone,Su~nny,6  AM ,1,1,1,0,1,37,0
7420,Work,Alone,&Su%nny,6:00,1,0,0,1,0,0,1
13844,Travel,Fri e!nd(s),~?S%unny,10AM,1,1,0,0,1,0,0
13313,Travel,F%r%ien%~d(s),S&??unny,14:00,1,1,0,0,1,4,0
15109,Travel,!F %~riend(s),Sunn!y,3  PM  ,1,1,0,0,1,5,0
13477,Travel,Fr&!ien?d(s),?&Sunny,2  PM  ,1,0,0,0,1,0,0
1018,Travel,!?&F~amily,?S!unny,9:00,1,0,0,0,1,0,0
13042,Travel,&~%~Family,Sunny,8:00,1,1,0,0,1,0,0
10949,Travel,Fa!m~ily,Sunn~y,12  AM  ,1,0,0,0,1,0,0
10772,Travel,Family,!Sun!ny,3  PM ,1,0,0,0,1,0,0
7122,Visit,A%lone,%%~Sunny,5  PM  ,1,0,0,1,0,0,1
12692,Visit,Alo% ne,&Sunny,18:00,1,0,0,0,1,4,0
12872,Work,?A%l&one,Sunny,6:00,1,1,0,0,1,0,0
8878,Travel,%~Fr~iend(s),S~u!nny,9:00,1,1,0,0,1,0,0
16354,Travel,Friend(s),Sunny,14:00,1,1,0,0,1,10,0
2142,Travel,Friend(s),?!~!Sunny,6PM,1,1,0,0,1,0,0
8560,Travel,&Frie~nd(s),??Sunny,1PM,1,0,0,0,1,12,0
7483,Travel,Al one,Sunny,11AM  ,1,1,0,0,1,0,0
5187,Visit,~A?!lone,&Sunny,22:00,1,1,1,0,1,0,0
19374,Visit,Alone,?S%&&unny,3 PM,1,0,0,1,0,7,1
4729,Visit,Alone,Su!&nny,20:00,1,0,0,1,0,6,1
18675,Visit,Alone,%!&~Sunny,10 PM,1,0,0,1,0,8,1
13498,Work,~~A% lone,S!~u%nny,7  AM  ,1,0,0,1,0,0,1
8777,Travel,Fr!i~end!(s),!?!S%unny,12AM  ,1,1,0,0,1,0,0
7415,Travel,Fr&i&e?n%d(s),Sunn&y,14:00,1,0,0,0,1,19,0
3614,Travel,Alon?e,&?Sunny,12:00,1,1,0,0,1,0,0
14994,Visit,%??~Alone,S?~~%unny,6PM  ,1,1,0,0,1,25,0
16065,Visit,Alone,S!~~unny,4 PM,1,0,0,1,0,0,1
13724,Visit,!Al%one,S?unny,3  PM ,1,0,0,0,1,0,0
15484,Visit,Alone,??%S%unny,16:00,1,0,0,1,0,25,1
18684,Visit,A!&!%lone,Su?nny,17:00,1,1,1,0,1,21,0
12406,Work,A~l?%one,%%%S&unny,6:00,1,0,0,1,0,0,1
1838,Work,A?lone,Sunny,7AM,1,1,0,1,0,27,1
4222,Work,%Al~!one,Su?~!nny,6 AM ,1,1,1,0,1,24,0
16832,Work,Al&o~ne,&&%S~unny,6:00,1,0,0,1,0,20,1
3929,Travel,Alone,~Su?nny,10:00,1,0,0,0,1,5,0
3904,Travel,Friend(s~),S~?%unny,15:00,1,1,0,0,1,0,0
11671,Travel,F&a mily,Sunny,4 PM,1,0,0,0,1,0,0
4262,Travel,F ?amily,Su%~~nny,6  PM  ,1,1,0,0,1,0,0
18750,Visit,Alone,%S%~!unny,7PM ,1,0,0,1,0,4,1
9734,Work,&!Alone,%Su?&nny,7:00,1,1,1,0,1,0,0
6087,Work,Alone,&S~&?unny,6AM,1,0,0,1,0,0,1
14485,Travel,!%!Fri%end(s),S%&u~nny,12:00,1,1,0,0,1,0,0
11913,Travel, Fri!end?(s),Su?n!ny,16:00,1,1,0,0,1,0,0
16117,Travel,Fam!~ily,Sunn?y,4PM  ,1,0,0,0,1,0,0
15618,Visit,Alone,Sunny,15:00,1,0,0,1,0,0,1
13798,Work,A~lone,%Su~nny,7AM  ,1,1,1,0,1,6,0
14449,Work,&A%lone,?S&unny,6:00,1,0,0,1,0,7,1
18038,Travel,&%Al~one,S!unny,8:00,1,0,0,0,1,0,0
7083,Travel,Friend(s),Sunny,8:00,1,1,0,0,1,0,0
11150,Travel,Friend (s),%~&?Sunny,18:00,1,1,0,0,1,0,0
12930,Travel,Friend(s),S%u~%nny,12:00,1,0,0,0,1,0,0
6731,Travel,Fam ily,%%S%unny,10:00,1,0,0,0,1,0,0
8607,Travel,F !!amily,Sun%~ny,9:00,1,1,0,0,1,0,0
18295,Travel,Fa!mi ly,Su?%?nny,11:00,1,0,0,0,1,0,0
13746,Travel,Family,Sunny,5 PM  ,1,0,0,0,1,11,0
3410,Travel,!F&am~ily,~!Sunny,18:00,1,1,0,0,1,8,0
4547,Travel,Family,Sunny,8 AM ,1,1,0,0,1,0,0
9168,Travel,Fa!mily,~%!&Sunny,1  PM ,1,1,0,0,1,0,0
12387,Travel,Fam~ ily,Su%nny,18:00,1,1,0,0,1,0,0
9557,Visit,!~!A lone,~S&u%nny,18:00,1,0,0,1,0,7,1
4369,Visit,A~l%~one,~S?!&unny,5PM ,1,0,0,1,0,0,1
7793,Work,%&!?Alone,S&~~?unny,7:00,1,0,0,1,0,0,1
4680,Work,Alone,S~un~ny,6:00,1,1,0,1,0,10,1
6998,Work,Alon e,S~%?!unny,7:00,1,1,1,0,1,0,0
11507,Work,A!?~~lone,~&Su&nny,7:00,1,0,0,1,0,0,1
9261,Travel,&Friend(s),~Su~nny,10:00,1,1,0,0,1,0,0
18834,Travel,?F~r&iend(s),?%S&&unny,11  AM,1,1,0,0,1,1,0
19646,Travel,Fr~ie?n%?d(s),Su?nny,3 PM  ,1,1,0,0,1,0,0
2440,Travel,Fami?ly,Su?nny,10:00,1,0,0,0,1,0,0
6403,Travel,%Fa~%mily,Sun?ny,10:00,1,0,0,0,1,0,0
14658,Travel,%Fa?&!mily,~S%~!unny,10:00,1,1,0,0,1,0,0
13729,Travel,Family,%~%S~unny,14:00,1,0,0,0,1,0,0
14593,Travel,?Fam&&ily,Su!~nny,3 PM ,1,0,0,0,1,0,0
18001,Travel,%Fa~m?ily,Sunny,18:00,1,1,0,0,1,2,0
5460,Visit,Alo~ne,Sunny,6 PM,1,0,0,1,0,0,1
3475,Visit,? A %lone,S?un!ny,19:00,1,0,0,1,0,1,1
9206,Visit,Alone,Sun&ny,19:00,1,0,0,1,0,0,1
2959,Work,A!lone,Sunny,6:00,1,0,0,1,0,0,1
14864,Work,Alone,S~~&&unny,6:00,1,1,0,1,0,0,1
11337,Work,A l?~one,Su?nny,7:00,1,0,0,1,0,3,1
2964,Travel,~ A? lone,Sunn%y,10:00,1,0,0,0,1,11,0
18450,Travel,Fr&ien d(s),%S!%~unny,11 AM ,1,1,0,0,1,1,0
17582,Travel,?Frie ? nd(s),%~S~?unny,3  PM,1,1,0,0,1,0,0
2743,Travel,F%%riend~(s),%%S~unny,11:00,1,0,0,0,1,0,0
15122,Travel,F!ami!ly,~S~!?unny,8:00,1,0,0,0,1,0,0
6922,Travel,Family,&!S?~unny,4 PM  ,1,1,0,0,1,16,0
3033,Visit,&A?!lone,!Su?nny,5 PM  ,1,0,0,0,1,14,0
1381,Visit, A%&lone,Sun~ny,15:00,1,0,0,1,0,11,1
4062,Visit,&A%lone,Sun%ny,7PM,1,0,0,1,0,0,1
13541,Visit,Al?~~one,&!Sunny,21:00,1,0,0,1,0,0,1
5268,Work,~!&Alone,!?&%Sunny,6 AM  ,1,0,0,1,0,0,1
4685,Travel,Friend(!s),&?Su~nny,9 AM ,1,1,0,0,1,0,0
12471,Travel,Frien&d(%s),&&Su~nny,12:00,1,1,0,0,1,8,0
9728,Travel,Friend( ~s),S~unny,5 PM ,1,1,0,0,1,5,0
13726,Travel, ?Fri~end(s),Sunny,14:00,1,0,0,0,1,0,0
10892,Travel,Family,Sunn&y,4 PM  ,1,1,0,0,1,4,0
14382,Work, %Al?one,&S~u!nny,6:00,1,1,1,0,1,0,0
18543,Travel,Alone,!?S?unny,10:00,1,0,0,0,1,0,0
12676,Travel,Fri~end(s),!%Sunny,8:00,1,1,0,0,1,19,0
3735,Travel,Friend(s),!Su%%nny,1 PM  ,1,1,0,0,1,16,0
7375,Travel,Friend(s),Sunny,15:00,1,1,0,0,1,20,0
3987,Travel,F!%riend(s),Sunny,11 AM ,1,0,0,0,1,0,0
1714,Travel,% !Alone,Sunny,11:00,1,1,0,0,1,0,0
3671,Visit,% ?A?lone,!S!unny,5PM ,1,0,0,1,0,0,1
14742,Visit,A!  ?lone,S?%u!nny,4  PM,1,0,0,0,1,0,0
6543,Visit,Alone,S&u~~nny,7  PM ,1,1,1,0,1,0,0
19906,Visit,Alon e,~S&&~unny,15:00,1,0,0,1,0,0,1
15150,Visit,Alo!ne,Sunn!y,15:00,1,1,1,0,1,0,0
10663,Visit,%?A?%lone,Sunny,20:00,1,0,0,1,0,16,1
1397,Visit,Alone,S&~unny,7PM,1,1,0,1,0,1,1
16770,Work,~Al~one,~S??unny,6  AM,1,0,0,1,0,0,1
2592,Work,?A~lone,Su&nny,7AM  ,1,1,1,0,1,0,0
2019,Work,&A!? lone,Sun!ny,7  AM ,1,1,1,0,1,0,0
8945,Work,%Alone,Sunny,6 AM ,1,0,0,1,0,0,1
17765,Travel,Fr?%i end(s),~S%??unny,10AM ,1,1,0,0,1,12,0
13975,Travel,Friend(s),S%u~~nny,14:00,1,1,0,0,1,12,0
1771,Travel,Friend(s),?Sunny,3PM ,1,1,0,0,1,0,0
13589,Travel,F%riend(s),&Su&nny,1 PM ,1,0,0,0,1,0,0
19915,Travel,Family,Su??nny,9 AM,1,0,0,0,1,0,0
6825,Travel,Fam !ily,!Su??nny,9:00,1,0,0,0,1,14,0
13902,Travel,F&&a%mily,&~~&Sunny,9:00,1,1,0,0,1,0,0
13859,Travel,Famil&y,S~!u?nny,11:00,1,0,0,0,1,0,0
7529,Travel,Fa!m?ily,Sunny,3  PM,1,0,0,0,1,0,0
2696,Travel,Famil y,&?S?&unny,16:00,1,1,0,0,1,9,0
9396,Visit,A~lo%ne,Sun&ny,4  PM ,1,0,0,1,0,0,1
7161,Visit,Alone,Sunny,16:00,1,0,0,1,0,0,1
10469,Visit,Alon%e,Sun?%ny,22:00,1,0,0,1,0,0,1
6631,Work,Al~one,Su?n&ny,6:00,1,0,0,1,0,11,1
7988,Work,A%l one,Sunny,6  AM,1,1,0,1,0,11,1
1575,Work,Alone,S%un&ny,6:00,1,1,1,0,1,0,0
8572,Work,??~A~lone,Su!nny,7 AM  ,1,0,0,1,0,0,1
7898,Travel,~&%&Alone,S%un?ny,10:00,1,0,0,0,1,19,0
13483,Travel,Fri& %end(s),Su~?nny,16:00,1,1,0,0,1,0,0
10631,Travel,Friend(s),???S&unny,11 AM,1,0,0,0,1,0,0
10953,Travel,%Fam&ily,Sun!ny,8AM ,1,0,0,0,1,18,0
9639,Travel,Family,~S%~&unny,9 AM,1,0,0,0,1,0,0
13035,Travel,Fam%ily,Sunn%y,8 AM,1,1,0,0,1,26,0
4235,Travel,Family,Sunn!y,12:00,1,0,0,0,1,0,0
17007,Visit,Alone,~S%unny,6  PM  ,1,0,0,1,0,28,1
6911,Visit,Alo!ne,Sunny,8PM ,1,0,0,1,0,31,1
19135,Work,A!~~lone,S%u!nny,7 AM  ,1,1,1,0,1,0,0
3153,Work,A&lo~ne,Su!nny,6:00,1,0,0,1,0,0,1
18356,Travel,Frien?d(%s),Sunny,12:00,1,1,0,0,1,0,0
3001,Travel,Frie %n?~d(s),~%Sunny,1  PM,1,0,0,0,1,0,0
12095,Travel, ?&A&lone,Sunn?y,12 AM  ,1,1,0,0,1,0,0
19222,Visit,A l~!one,Sun~!ny,16:00,1,0,0,0,1,12,0
12758,Visit,Al%o!ne,S%!~!unny,3 PM  ,1,0,0,1,0,14,1
2768,Visit,Al&!!one,%!~Sunny,7 PM,1,0,0,1,0,20,1
9608,Work,Al~o%ne,S?&u?nny,7 AM ,1,1,1,0,1,0,0
14975,Work,Alo?%ne,Sunn&y,7:00,1,1,1,0,1,0,0
12519,Work,A!l%!one,S&!unny,6:00,1,0,0,1,0,0,1
17479,Work,Alon%e,Sunn!y,6:00,1,1,0,0,1,0,0
16692,Travel,Friend!~(s),S!unny,8:00,1,1,0,0,1,40,0
4362,Travel,?Fr!!ie%nd(s),S%un&ny,16:00,1,1,0,0,1,0,0
16772,Visit,? &A~lone,Sun%ny,7  PM ,1,0,0,1,0,0,1
18903,Travel, F?rie& nd(s),%S!&!unny,9:00,1,1,0,0,1,24,0
7029,Travel,Fr!iend(s),Sunny,11:00,1,1,0,0,1,22,0
10037,Travel,?Frie?& nd(s),???Sunny,4PM  ,1,1,0,0,1,0,0
13691,Travel,Friend(s),Sunny,11:00,1,0,0,0,1,0,0
12462,Travel, ~Family,Sun?ny,10 AM ,1,0,0,0,1,26,0
14331,Travel,&F~a mily,Sunny,8  AM  ,1,1,0,0,1,22,0
14323,Travel,Family,%S%!&unny,2  PM,1,0,0,0,1,27,0
19089,Travel,%F?amily,~Su~nny,18:00,1,0,0,0,1,0,0
